source	target	interaction	directed	name	weight
UCvIVT3icjD-BrVBv4Ad_o4A	UCQi3hwGaQ-8CFkBxtj8skbw	pp	true	Atlas Pro	2
UCvIVT3icjD-BrVBv4Ad_o4A	UC61YzFVCvX9Nw0bE2gM7MUA	pp	true	Atlas Pro	2
UCe1qXpdmMCP-rS6llVXY3tA	UCGhuGD-LE45GLqSMaxN3Hsw	pp	true	VRScout	1
UCsqemzGBSJryRUmjp2M_jjQ	UCGhuGD-LE45GLqSMaxN3Hsw	pp	true	So Sonia	2
UC8CtJPb_xe2oEgxuBMs1GJw	UCNfI8gP0OByAWRAG96CzOJQ	pp	true	Nick P Ross	1
UC8CtJPb_xe2oEgxuBMs1GJw	UCGhuGD-LE45GLqSMaxN3Hsw	pp	true	Nick P Ross	1
UC0PZUpsWVNj9LLHbMD2a_JQ	UCF-Emja8PaCXFxe-YeftGqQ	pp	true	sheltonfilms	1
UCeO1Ay83DkM8u-12pZepN4w	UCSRy3XyVm8Bj7XitXAecWuQ	pp	true	Stories	4
UCTFf07J2XWLiyEXdrrMmi7A	UCUdiuVBzkLAbNb-NdZZf4Ag	pp	true	The Network	3
UCTFf07J2XWLiyEXdrrMmi7A	UCGt7X90Au6BV8rf49BiM6Dg	pp	true	The Network	3
UCTOMpvQQJqY9yksFc0PYpcw	UClEq-CvAohqBqiOfb-boJrg	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCpjhI-0FBMao7jSuafXuEjA	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCoWtLHuh40kYXl3kOIM3cxA	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCQL5ABUvwY7YoW5lgMyAS_w	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCveMpvDshyXvo-LWUs3dUmA	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCOw4v1j3QnzH7X4krQAS7fg	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCS3hX9ajO9p8BVro5O5mLNA	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCnhNFfwBwlAn5hU7Gv6Xj1w	pp	true	Fig. 1 by University of California	2
UCTOMpvQQJqY9yksFc0PYpcw	UCAr19w99P3mj8Yh_mL09_ow	pp	true	Fig. 1 by University of California	2
UCaS7YfJjyybnj_7wrTnyXYQ	UCoWtLHuh40kYXl3kOIM3cxA	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UCpjhI-0FBMao7jSuafXuEjA	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UC7iXuLYcSSxYEI9FtBTOENg	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UCkSj-DR2aS3_wPmAE7d7Qlg	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UCS3hX9ajO9p8BVro5O5mLNA	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UCOw4v1j3QnzH7X4krQAS7fg	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UCveMpvDshyXvo-LWUs3dUmA	pp	true	What I Learned	1
UCaS7YfJjyybnj_7wrTnyXYQ	UCGaVdbSav8xWuFWTadK6loA	pp	true	What I Learned	1
UCBp1w5pExHWC0a6AuKZxsSg	UCGgp0ap13lZSgFEeDEwzQJg	pp	true	The Punch Kids	1
UCBp1w5pExHWC0a6AuKZxsSg	UCYm39gvhBzRI7mA8_4t3Y5Q	pp	true	The Punch Kids	1
UCBp1w5pExHWC0a6AuKZxsSg	UCHHZLPAqR4eNiMxm29k_z1w	pp	true	The Punch Kids	1
UC0XsSOHdaS1_-8hx69S2JwQ	UCTOMpvQQJqY9yksFc0PYpcw	pp	true	Nickolai Boulton	3
UCzM8b3foELTYNG2-M4_eAjQ	UCaS7YfJjyybnj_7wrTnyXYQ	pp	true	Bloom	1
UCzM8b3foELTYNG2-M4_eAjQ	UCoWtLHuh40kYXl3kOIM3cxA	pp	true	Bloom	1
UCzM8b3foELTYNG2-M4_eAjQ	UCveMpvDshyXvo-LWUs3dUmA	pp	true	Bloom	1
UCzM8b3foELTYNG2-M4_eAjQ	UCrrhBw0LpA5mNMgYPMqny5Q	pp	true	Bloom	1
UCzM8b3foELTYNG2-M4_eAjQ	UCTOMpvQQJqY9yksFc0PYpcw	pp	true	Bloom	1
UCzM8b3foELTYNG2-M4_eAjQ	UC0XsSOHdaS1_-8hx69S2JwQ	pp	true	Bloom	1
UCUP9e62Fw16W78YL5iVS65A	UCfFs2iOpRSt3y6TFUyNxHgg	pp	true	Eyes On Cinema	1
UCUP9e62Fw16W78YL5iVS65A	UCNYrK4tc5i1-eL8TXesH2pg	pp	true	Eyes On Cinema	1
UC0gPTA2EVCLpL19mlpt25Ng	UC3sznuotAs2ohg_U__Jzj_Q	pp	true	Film Radar	2
UC0gPTA2EVCLpL19mlpt25Ng	UCo_IB5145EVNcf8hw1Kku7w	pp	true	Film Radar	2
UCx9jl67u5056vuvN3GvNCMg	UCfFs2iOpRSt3y6TFUyNxHgg	pp	true	Film-Drunk Love	1
UCjp6sU3Pb62K6TV-QjVLXnA	UCNYrK4tc5i1-eL8TXesH2pg	pp	true	MalexVlog	1
UCjp6sU3Pb62K6TV-QjVLXnA	UCfFs2iOpRSt3y6TFUyNxHgg	pp	true	MalexVlog	1
UCjp6sU3Pb62K6TV-QjVLXnA	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true	MalexVlog	1
UCjp6sU3Pb62K6TV-QjVLXnA	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true	MalexVlog	1
UCjp6sU3Pb62K6TV-QjVLXnA	UCZYTClx2T1of7BRZ86-8fow	pp	true	MalexVlog	1
UCjp6sU3Pb62K6TV-QjVLXnA	UCtESv1e7ntJaLJYKIO1FoYw	pp	true	MalexVlog	1
UCmGrHJH_wwlYfdDzDvjuoqA	UCTHqRFoaR_B2pXjM1xjDowQ	pp	true	BattlefrontUpdates	5
UCmGrHJH_wwlYfdDzDvjuoqA	UCmyd4RqO8eArtMVN0qXzbhQ	pp	true	BattlefrontUpdates	5
UCmGrHJH_wwlYfdDzDvjuoqA	UCXXpEkZ436dczBORYzUylNw	pp	true	BattlefrontUpdates	5
UCXXpEkZ436dczBORYzUylNw	UCTHqRFoaR_B2pXjM1xjDowQ	pp	true	EckhartsLadder	5
UCWIMbgmIR-DheW1gqQSRUow	UCTHqRFoaR_B2pXjM1xjDowQ	pp	true	Spacedock	3
UC4Xh4zRp2pbQ6sXBzxn15qA	UCTHqRFoaR_B2pXjM1xjDowQ	pp	true	The Templin Institute	3
UCCMo6F7pLIg_xF0wD-M6oHQ	UCTHqRFoaR_B2pXjM1xjDowQ	pp	true	Black Series Rebels	1
UCA1r3raJynUBu9u6oT5A8gQ	UCaBf1a-dpIsw8OxqH4ki2Kg	pp	true	Mr Sunday Movies	5
UCA1r3raJynUBu9u6oT5A8gQ	UCIg7U4yoXlm2_nnkl9wsIcw	pp	true	Mr Sunday Movies	5
UCA1r3raJynUBu9u6oT5A8gQ	UC5ke90Q5bDQD95itEDT6Wzw	pp	true	Mr Sunday Movies	5
UCA1r3raJynUBu9u6oT5A8gQ	UCh3mkL3QBOnzlYASmZ2e71g	pp	true	Mr Sunday Movies	5
UCi_BjZoqPnMmkCLv2FlyBxQ	UCAVadSTSh382kte-fQHqMNw	pp	true	The Lore Master	2
UCi_BjZoqPnMmkCLv2FlyBxQ	UCTAgbu2l6_rBKdbTvEodEDw	pp	true	The Lore Master	2
UCi_BjZoqPnMmkCLv2FlyBxQ	UCaBf1a-dpIsw8OxqH4ki2Kg	pp	true	The Lore Master	2
UCIg7U4yoXlm2_nnkl9wsIcw	UCaBf1a-dpIsw8OxqH4ki2Kg	pp	true	The Stupendous Wave	3
UCIg7U4yoXlm2_nnkl9wsIcw	UCPmtjirgHtbF9lryHaawLIg	pp	true	The Stupendous Wave	3
UCIg7U4yoXlm2_nnkl9wsIcw	UCA1r3raJynUBu9u6oT5A8gQ	pp	true	The Stupendous Wave	3
UCaxar6TBM-94_ezoS00fLkA	UCaBf1a-dpIsw8OxqH4ki2Kg	pp	true	Star Wars HQ	4
UCsXFy9GvnCXG-uHztqUSx5Q	UCaBf1a-dpIsw8OxqH4ki2Kg	pp	true	Animal Planet	9
UCbse--Bp-S6jcfho3pmhzww	UCK6wJYEPaMFkuNGLCi4qZvQ	pp	true	Science Channel	5
UCkhxVpqWtBvtCmmD_PJeIbA	UCNVBYBxWj9dMHqKEl_V8HBQ	pp	true	Cheddar	1
UCkhxVpqWtBvtCmmD_PJeIbA	UCbse--Bp-S6jcfho3pmhzww	pp	true	Cheddar	1
UCkhxVpqWtBvtCmmD_PJeIbA	UC0vSB46MmHTwwxQrAo62Dgg	pp	true	Cheddar	1
UCkhxVpqWtBvtCmmD_PJeIbA	UCLzVDq-tl9I5EYDC34t4U9A	pp	true	Cheddar	1
UCkhxVpqWtBvtCmmD_PJeIbA	UC7qnAQGahlKFi2HZ3bYq25g	pp	true	Cheddar	1
UC7qnAQGahlKFi2HZ3bYq25g	UCV0Q5XoDann5uLJDkUjJ7Lw	pp	true	Popular Science	1
UC7qnAQGahlKFi2HZ3bYq25g	UCUdiuVBzkLAbNb-NdZZf4Ag	pp	true	Popular Science	1
UC7qnAQGahlKFi2HZ3bYq25g	UCkhxVpqWtBvtCmmD_PJeIbA	pp	true	Popular Science	1
UC7qnAQGahlKFi2HZ3bYq25g	UCbVweePZlI0oDtBKu6I725Q	pp	true	Popular Science	1
UCLmnV-b5v653wmTxy7pw1FQ	UCWXCrItCF6ZgXrdozUS-Idw	pp	true	Patrick Willems Presents	1
UCtFUri9ZA630XW9qdnH_65w	UCVtt6C8Qu_ia7g2l80sY2kQ	pp	true	CinemaWins	1
UCtFUri9ZA630XW9qdnH_65w	UC4lU5YG9QDgs0X2jdnt7cdQ	pp	true	CinemaWins	1
UCj_--_N-t1UpPOWEn-gzWSQ	UCK5YnMYmiU_i6cF8plPlTBQ	pp	true	loadingreadyrun	2
UCj_--_N-t1UpPOWEn-gzWSQ	UCs7yDP7KWrh0wd_4qbDP32g	pp	true	loadingreadyrun	2
UCj_--_N-t1UpPOWEn-gzWSQ	UCDKiLJMqCllD7ibFzQIBA2g	pp	true	loadingreadyrun	2
UCj_--_N-t1UpPOWEn-gzWSQ	UCLNx637ltD8sjW-45ZtlYxA	pp	true	loadingreadyrun	2
UCj_--_N-t1UpPOWEn-gzWSQ	UC5WR6t2X4wD5VCZTwULXpQQ	pp	true	loadingreadyrun	2
UCj_--_N-t1UpPOWEn-gzWSQ	UCVtt6C8Qu_ia7g2l80sY2kQ	pp	true	loadingreadyrun	2
UCq0OueAsdxH6b8nyAspwViw	UCAVadSTSh382kte-fQHqMNw	pp	true	Eddy Burback	1
UCq0OueAsdxH6b8nyAspwViw	UCMawOL0n6QekxpuVanT_KRA	pp	true	Eddy Burback	1
UCq0OueAsdxH6b8nyAspwViw	UC3gNmTGu-TTbFPpfSs5kNkg	pp	true	Eddy Burback	1
UCWUD-xMvRGKQ1UCW5kWYzEA	UCDiFRMQWpcp8_KD4vwIVicw	pp	true	Nyx Fears	2
UCWUD-xMvRGKQ1UCW5kWYzEA	UCTAgbu2l6_rBKdbTvEodEDw	pp	true	Nyx Fears	2
UCWUD-xMvRGKQ1UCW5kWYzEA	UCaBf1a-dpIsw8OxqH4ki2Kg	pp	true	Nyx Fears	2
UCBXn1nJgmCeM3gt0CI99b6g	UCzfC0gLAUq4UTShtfjTmw1A	pp	true	The Princess and the Scrivener	1
UCBXn1nJgmCeM3gt0CI99b6g	UCYTspO3jUG-LbwOI1qtC-KQ	pp	true	The Princess and the Scrivener	1
UCjRUqDfNm5A95RKTn8AKLOA	UChyxmgLSpbwFj_MueAJZMqQ	pp	true	rantasmo	1
UCjRUqDfNm5A95RKTn8AKLOA	UCiRU6531knm05kcsjnKowyw	pp	true	rantasmo	1
UCbJgJIb4a5UukM9wUTXWNoA	UCvphW8g3rf4m8LnOarxpU1A	pp	true	Art Regard	1
UCbJgJIb4a5UukM9wUTXWNoA	UCzDIsPJjO0K5P00jG8JjlRg	pp	true	Art Regard	1
UCzMH6frDp21vC25dm2NF52w	UCYXLmEKVjhDM9q_yzRKZY2w	pp	true	Feminist Frequency	3
UCzMH6frDp21vC25dm2NF52w	UCoGjf_GM9MjBNMx5YDdbVlg	pp	true	Feminist Frequency	3
UCYXLmEKVjhDM9q_yzRKZY2w	UCNVBYBxWj9dMHqKEl_V8HBQ	pp	true	Gameumentary	3
UCYXLmEKVjhDM9q_yzRKZY2w	UCzMH6frDp21vC25dm2NF52w	pp	true	Gameumentary	3
UCYXLmEKVjhDM9q_yzRKZY2w	UCoGjf_GM9MjBNMx5YDdbVlg	pp	true	Gameumentary	3
UCwk6ifONlkvqnoMF2uyA05g	UCpa-Zb0ZcQjTCPP1Dx_1M8Q	pp	true	Destructoid	4
UCwk6ifONlkvqnoMF2uyA05g	UCdDpQ461uxNA3odAnpuigAg	pp	true	Destructoid	4
UCwk6ifONlkvqnoMF2uyA05g	UCScRSwdX0t31gjk3MYXIuYQ	pp	true	Destructoid	4
UC3DdKeKcNhIzztbyO4FUL2w	UCNVBYBxWj9dMHqKEl_V8HBQ	pp	true	Nintendo Enthusiast	5
UCcE2Co3ORXV5zSrI8fCNRsQ	UCpsSadsgX_Qk9i6i_bJoUwQ	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCX28B_w6gHJnOT2HEj681QA	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCaAZ2O-1wvipTqdbFv2cJJQ	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCmBvQYdo2Y_yAhIe_gBwAww	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCl-pWe4vpuGyDLXMgsP8g0Q	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCbS2xV_ICyVCIB9q6WLy0aQ	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCi8FFfKYNNNZz2XjkbWdcpw	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCF8uJML10sxbLHOeLfUdp3g	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UC3DWyA5BDoA1HNEanH5WWTw	pp	true	Only Single Player	3
UCcE2Co3ORXV5zSrI8fCNRsQ	UCP-HSjW-i-LWzctN0pFdFCA	pp	true	Only Single Player	3
UC3DWyA5BDoA1HNEanH5WWTw	UCpsSadsgX_Qk9i6i_bJoUwQ	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCaAZ2O-1wvipTqdbFv2cJJQ	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCcE2Co3ORXV5zSrI8fCNRsQ	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCmBvQYdo2Y_yAhIe_gBwAww	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCX28B_w6gHJnOT2HEj681QA	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCbS2xV_ICyVCIB9q6WLy0aQ	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCi8FFfKYNNNZz2XjkbWdcpw	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCl-pWe4vpuGyDLXMgsP8g0Q	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCF8uJML10sxbLHOeLfUdp3g	pp	true	GameFront Walkthroughs	4
UC3DWyA5BDoA1HNEanH5WWTw	UCP-HSjW-i-LWzctN0pFdFCA	pp	true	GameFront Walkthroughs	4
UCbS2xV_ICyVCIB9q6WLy0aQ	UCaAZ2O-1wvipTqdbFv2cJJQ	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCpsSadsgX_Qk9i6i_bJoUwQ	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCmBvQYdo2Y_yAhIe_gBwAww	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCX28B_w6gHJnOT2HEj681QA	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCcE2Co3ORXV5zSrI8fCNRsQ	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCF8uJML10sxbLHOeLfUdp3g	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UC3DWyA5BDoA1HNEanH5WWTw	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCl-pWe4vpuGyDLXMgsP8g0Q	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCi8FFfKYNNNZz2XjkbWdcpw	pp	true	ToasterGhost	1
UCbS2xV_ICyVCIB9q6WLy0aQ	UCP-HSjW-i-LWzctN0pFdFCA	pp	true	ToasterGhost	1
UCF8uJML10sxbLHOeLfUdp3g	UCpsSadsgX_Qk9i6i_bJoUwQ	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCaAZ2O-1wvipTqdbFv2cJJQ	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCmBvQYdo2Y_yAhIe_gBwAww	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCcE2Co3ORXV5zSrI8fCNRsQ	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCX28B_w6gHJnOT2HEj681QA	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCi8FFfKYNNNZz2XjkbWdcpw	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCl-pWe4vpuGyDLXMgsP8g0Q	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UC3DWyA5BDoA1HNEanH5WWTw	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCbS2xV_ICyVCIB9q6WLy0aQ	pp	true	Turps	2
UCF8uJML10sxbLHOeLfUdp3g	UCP-HSjW-i-LWzctN0pFdFCA	pp	true	Turps	2
UCP-HSjW-i-LWzctN0pFdFCA	UCpsSadsgX_Qk9i6i_bJoUwQ	pp	true	YokuramaGameTalk	2
UCP-HSjW-i-LWzctN0pFdFCA	UCaAZ2O-1wvipTqdbFv2cJJQ	pp	true	YokuramaGameTalk	2
UCP-HSjW-i-LWzctN0pFdFCA	UCX28B_w6gHJnOT2HEj681QA	pp	true	YokuramaGameTalk	2
UCP-HSjW-i-LWzctN0pFdFCA	UCl-pWe4vpuGyDLXMgsP8g0Q	pp	true	YokuramaGameTalk	2
UCFcvOUnOcfJKg8QsOZT6gKQ	UCyC-e_40wOJ1d63GAcjhcVw	pp	true	LouTalksAnime	3
UC7gJCoe8Zf4N1aB0Hnmzyqg	UCo5zIpjl2OQkYatd8R0bDaw	pp	true	MsRandomBadger	2
UC7gJCoe8Zf4N1aB0Hnmzyqg	UCGCPAOQDZa_TTTXDr5byjww	pp	true	MsRandomBadger	2
UC7gJCoe8Zf4N1aB0Hnmzyqg	UCMzt_XP5b4vSU4IhgN2I-fg	pp	true	MsRandomBadger	2
UC7gJCoe8Zf4N1aB0Hnmzyqg	UC2LgZ_4GzSFQS-3a87_Jc6w	pp	true	MsRandomBadger	2
UC9zX2xZIJ4cnwRsgBpHGvMg	UC2pmfLm7iq6Ov1UwYrWYkZA	pp	true	42believer	3
UC18vz5hUUqxbGvym9ghtX_w	UCgCudMsK-kxYxB2RgiS3bzQ	pp	true	ForneverWorld	1
UC18vz5hUUqxbGvym9ghtX_w	UCi7GJNg51C3jgmYTUwqoUXA	pp	true	ForneverWorld	1
UC18vz5hUUqxbGvym9ghtX_w	UCwWhs_6x42TyRM4Wstoq8HA	pp	true	ForneverWorld	1
UC18vz5hUUqxbGvym9ghtX_w	UC3XTzVzaHQEd30rQbuvCtTQ	pp	true	ForneverWorld	1
UCYXJFtx4SUkrb2p_8mhLPzQ	UCvgfXK4nTYKudb0rFR6noLA	pp	true	Thalia Lizette	4
UCk8XGxi7fsTqQQRVq9LSraw	UCvgfXK4nTYKudb0rFR6noLA	pp	true	TotalBiscuit Starcraft and Strategy	2
UCk8XGxi7fsTqQQRVq9LSraw	UCYXJFtx4SUkrb2p_8mhLPzQ	pp	true	TotalBiscuit Starcraft and Strategy	2
UCU8bQExxd38i-mnn-GLOtfA	UCvgfXK4nTYKudb0rFR6noLA	pp	true	Genna Bain	1
UC0ixKP9chs-kEl9lSa26uPg	UCvgfXK4nTYKudb0rFR6noLA	pp	true	DustyOldRoses	2
UCoroYEk1-4b3hcM8FUl0udw	UC5WR6t2X4wD5VCZTwULXpQQ	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UCorWnGJoJI-FuMXmd-rusbw	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UCXH3RLvIK4bYsq949EHQhpA	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UCB_3W3v9fV_3Y_g5dmcOlAw	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UC_zT-bfNfYEaWJ896sXGSJA	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UC4Hu5C7A8m6iMU0czEuzklA	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UCflekwBtmeecY9bcAzPgPCQ	pp	true	TraciJHines	1
UCoroYEk1-4b3hcM8FUl0udw	UCUrJTuFfXKKjVYLKHYQpCOA	pp	true	TraciJHines	1
UCJcy-M01mBLraW21R5U6oKA	UCNFR_CwjlRce66lcQODXkdQ	pp	true	Jedimanda	1
UCJcy-M01mBLraW21R5U6oKA	UCPDXXXJj9nax0fr0Wfc048g	pp	true	Jedimanda	1
UCJcy-M01mBLraW21R5U6oKA	UCzS3-65Y91JhOxFiM7j6grg	pp	true	Jedimanda	1
UCJcy-M01mBLraW21R5U6oKA	UCxyCzPY2pjAjrxoSYclpuLg	pp	true	Jedimanda	1
UCLO5YnTRG8jySOUeU2ohnpw	UCe2ba_7LwQdNK5BKFSLm41Q	pp	true	Three Degrees Off Center Productions	1
UCI_Cp5tRTHkOjzbifU1RHbA	UC_ag6gxED88ncH94eUmSoiA	pp	true	coverkillernation	3
UCI_Cp5tRTHkOjzbifU1RHbA	UCZGYJFUizSax-yElQaFDp5Q	pp	true	coverkillernation	3
UCyjTUNqX_vasRG4AAaM34jA	UCDiPds0v60wueil5B8w3fPQ	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UCTAgbu2l6_rBKdbTvEodEDw	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UCHCph-_jLba_9atyCZJPLQQ	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UC_fGtUvYTzYWXVQUwGXleDg	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UC0vSB46MmHTwwxQrAo62Dgg	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UC0gEw6pgNkLkkzMwzX4UtHA	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UCVtt6C8Qu_ia7g2l80sY2kQ	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UCir4goG7LBQCh5rc3frkHuA	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UCaU7p18wPjUb4gJD6mjgM1A	pp	true	JGCSOUND	1
UCyjTUNqX_vasRG4AAaM34jA	UCDB-Sy9lw2R-muVoK8nE_BQ	pp	true	JGCSOUND	1
UC_4I7VCMjskVsCw1WblR6CA	UCYbrF2-PsN4_vAkRdYjRwNQ	pp	true	runnerjma	3
UC_4I7VCMjskVsCw1WblR6CA	UCaU7p18wPjUb4gJD6mjgM1A	pp	true	runnerjma	3
UC_4I7VCMjskVsCw1WblR6CA	UCa8TRweaqhDuZScBzYQb2Zw	pp	true	runnerjma	3
UC_4I7VCMjskVsCw1WblR6CA	UCyjTUNqX_vasRG4AAaM34jA	pp	true	runnerjma	3
UC_4I7VCMjskVsCw1WblR6CA	UCU4nDNxU2QEg5Z_DsmhCN7w	pp	true	runnerjma	3
UC_4I7VCMjskVsCw1WblR6CA	UCxR-Od6xcD_CUCzCvK9ZxIA	pp	true	runnerjma	3
UCU4nDNxU2QEg5Z_DsmhCN7w	UCyjTUNqX_vasRG4AAaM34jA	pp	true	The Gamersons	1
UCU4nDNxU2QEg5Z_DsmhCN7w	UCaU7p18wPjUb4gJD6mjgM1A	pp	true	The Gamersons	1
UCU4nDNxU2QEg5Z_DsmhCN7w	UCa8TRweaqhDuZScBzYQb2Zw	pp	true	The Gamersons	1
UCxR-Od6xcD_CUCzCvK9ZxIA	UCgc4xqIMDoiP4KOTFS21TJA	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UC0fDG3byEcMtbOqPMymDNbw	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UCmeds0MLhjfkjD_5acPnFlQ	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UCWu9QuHF-dcakBmhullIH6w	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UCaU7p18wPjUb4gJD6mjgM1A	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UCYbrF2-PsN4_vAkRdYjRwNQ	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UCa8TRweaqhDuZScBzYQb2Zw	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCxR-Od6xcD_CUCzCvK9ZxIA	UCDB-Sy9lw2R-muVoK8nE_BQ	pp	true	John & Michelle: Video Games, Tech, Humor, Reviews	3
UCu5bzY1RYXmc9sEfu5Pswdg	UCUQYeJ6D3qDlQkMboh-8-xw	pp	true	Video Game Outsiders Podcast	3
UCu5bzY1RYXmc9sEfu5Pswdg	UC0vSB46MmHTwwxQrAo62Dgg	pp	true	Video Game Outsiders Podcast	3
UCgt_xXu-uYugRah9jXk3hhA	UCaU7p18wPjUb4gJD6mjgM1A	pp	true	Darwin's Beer Reviews	1
UCgt_xXu-uYugRah9jXk3hhA	UCnhRbK8BAxdz_uoWxoqORKg	pp	true	Darwin's Beer Reviews	1
UCgt_xXu-uYugRah9jXk3hhA	UC33mB2wpioTCG4_nICJ3upQ	pp	true	Darwin's Beer Reviews	1
UCjtN1-r8LBe4L4v5dgfs9bQ	UCkFKjLkuAtJA0wiWpNhfEUQ	pp	true	Jin Wicked	1
UCjtN1-r8LBe4L4v5dgfs9bQ	UCURh3ia3U-kRbWQit7y3MqQ	pp	true	Jin Wicked	1
UCjtN1-r8LBe4L4v5dgfs9bQ	UCIA8TCSZ-BaBX-aJv92tpRQ	pp	true	Jin Wicked	1
UCjtN1-r8LBe4L4v5dgfs9bQ	UCa35yNiTFwMoGnbIIOs8Ryw	pp	true	Jin Wicked	1
